Country Name,Travel Destination,Location,Things to Do,Hotel Link,Hotel Best Deal,Flight Link,Flight Best Deal,Review Count
Indonesia,Pacitan,"Jawa Timur, Indonesia","['Wisata Alam & Taman (19)', 'Aktivitas Luar Ruangan (14)', 'Pemandangan & Tengara (3)', 'Tur (2)', 'Taman Air & Taman Hiburan (1)', 'Harga terjangkau (5)', 'Cocok untuk Anak-Anak (5)', 'Cocok untuk Kelompok Besar (3)', 'Tempat yang Belum Populer (3)', 'Cocok untuk Pasangan (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Masuk Gratis (2)', 'Lokasi bulan madu (1)']",https://www.tripadvisor.co.id/Hotels-g3175993-Pacitan_East_Java_Java-Hotels.html,826446,https://www.tripadvisor.co.id/Flights-g3175993-Pacitan_East_Java_Java-Cheap_Discount_Airfares.html,1373152,1183
Indonesia,Sibolga,"Sumatera Utara, Indonesia","['Wisata Alam & Taman (2)', 'Pemandangan & Tengara (1)']",https://www.tripadvisor.co.id/Hotels-g3182091-Sibolga_North_Sumatra_Sumatra-Hotels.html,302842,https://www.tripadvisor.co.id/Flights-g3182091-Sibolga_North_Sumatra_Sumatra-Cheap_Discount_Airfares.html,3524808,134
Indonesia,Sidoarjo,"Jawa Timur, Indonesia","['Tur (14)', 'Aktivitas Luar Ruangan (12)', 'Tempat Belanja (5)', 'Pemandangan & Tengara (4)', 'Transportasi (4)', 'Wisata Alam & Taman (3)', 'Spa & Kebugaran (2)', 'Taman Air & Taman Hiburan (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Harga terjangkau (4)', 'Cocok untuk Pasangan (2)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Masuk Gratis (1)', 'Berjiwa petualang (1)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g3175994-Sidoarjo_East_Java_Java-Hotels.html,298000,https://www.tripadvisor.co.id/Flights-g3175994-Sidoarjo_East_Java_Java-Cheap_Discount_Airfares.html,1373152,2826
Indonesia,Medewi,"Bali, Indonesia","['Tur (5)', 'Tur dengan Perahu & Olahraga Air (5)', 'Aktivitas Luar Ruangan (5)', 'Kursus & Sanggar (1)', 'Transportasi (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g3175960-Medewi_Bali-Hotels.html,843472,https://www.tripadvisor.co.id/Flights-g3175960-Medewi_Bali-Cheap_Discount_Airfares.html,1356671,588
Indonesia,Ungaran,"Jawa Tengah, Indonesia","['Wisata Alam & Taman (3)', 'Pemandangan & Tengara (2)', 'Taman Air & Taman Hiburan (1)', 'Hiburan & Permainan (1)', 'Harga terjangkau (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)']",https://www.tripadvisor.co.id/Hotels-g3207850-Ungaran_Central_Java_Java-Hotels.html,415239,https://www.tripadvisor.co.id/Flights-g3207850-Ungaran_Central_Java_Java-Cheap_Discount_Airfares.html,1121048,827
Indonesia,Sabang,"Pulau Weh, Indonesia","['Aktivitas Luar Ruangan (7)', 'Tur (6)', 'Tur dengan Perahu & Olahraga Air (5)', 'Wisata Alam & Taman (4)', 'Transportasi (3)', 'Pemandangan & Tengara (2)', 'Spa & Kebugaran (1)', 'Harga terjangkau (5)', 'Cocok untuk Kelompok Besar (5)', 'Cocok untuk Pasangan (4)', 'Cocok untuk Anak-Anak (3)', 'Lokasi bulan madu (3)', 'Cocok untuk Penggemar Aktivitas Ekstrem (3)', 'Masuk Gratis (3)', 'Berjiwa petualang (3)', 'Tempat yang Belum Populer (2)', 'Bagus Saat Hujan (2)']",https://www.tripadvisor.co.id/Hotels-g2540440-Sabang_Pulau_Weh_Aceh_Sumatra-Hotels.html,227273,https://www.tripadvisor.co.id/Flights-g2540440-Sabang_Pulau_Weh_Aceh_Sumatra-Cheap_Discount_Airfares.html,3269374,2852
Indonesia,Pekalongan,"Jawa Tengah, Indonesia","['Tempat Belanja (6)', 'Wisata Alam & Taman (3)', 'Pemandangan & Tengara (2)', 'Hiburan malam (1)', 'Kebun Binatang & Akuarium (1)', 'Museum (1)', 'Aktivitas Luar Ruangan (1)', 'Bagus Saat Hujan (3)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (1)', 'Masuk Gratis (1)']",https://www.tripadvisor.co.id/Hotels-g2040542-Pekalongan_Central_Java_Java-Hotels.html,210677,https://www.tripadvisor.co.id/Flights-g2040542-Pekalongan_Central_Java_Java-Cheap_Discount_Airfares.html,1121048,1695
Indonesia,Karawang,"Kabupaten Karawang, Indonesia","['Pemandangan & Tengara (5)', 'Aktivitas Luar Ruangan (4)', 'Taman Air & Taman Hiburan (3)', 'Tempat Belanja (1)', 'Museum (1)', 'Wisata Alam & Taman (1)', 'Cocok untuk Anak-Anak (3)', 'Masuk Gratis (1)']",https://www.tripadvisor.co.id/Hotels-g2048660-Karawang_Karawang_Regency_West_Java_Java-Hotels.html,578999,https://www.tripadvisor.co.id/Flights-g2048660-Karawang_Karawang_Regency_West_Java_Java-Cheap_Discount_Airfares.html,0,2556
Indonesia,Klungkung,"Bali, Indonesia","['Tur (43)', 'Aktivitas Luar Ruangan (31)', 'Tur dengan Perahu & Olahraga Air (16)', 'Pemandangan & Tengara (9)', 'Transportasi (7)', 'Wisata Alam & Taman (6)', 'Kursus & Sanggar (3)', 'Museum (2)', 'Tempat Belanja (1)', 'Makanan & Minuman (1)', 'Spa & Kebugaran (1)', 'Kebun Binatang & Akuarium (1)', 'Hiburan & Permainan (1)', 'Cocok untuk Pasangan (7)', 'Harga terjangkau (7)', 'Cocok untuk Anak-Anak (6)', 'Cocok untuk Kelompok Besar (6)', 'Lokasi bulan madu (4)', 'Cocok untuk Penggemar Aktivitas Ekstrem (4)', 'Masuk Gratis (2)', 'Bagus Saat Hujan (2)']",https://www.tripadvisor.co.id/Hotels-g1953908-Klungkung_Bali-Hotels.html,1069800,https://www.tripadvisor.co.id/Flights-g1953908-Klungkung_Bali-Cheap_Discount_Airfares.html,1356356,2310
Indonesia,Tejakula,"Kabupaten Buleleng, Indonesia","['Tur (8)', 'Aktivitas Luar Ruangan (6)', 'Tur dengan Perahu & Olahraga Air (5)', 'Pemandangan & Tengara (3)', 'Tempat Belanja (2)', 'Spa & Kebugaran (2)', 'Wisata Alam & Taman (2)', 'Kursus & Sanggar (1)', 'Transportasi (1)', 'Cocok untuk Pasangan (3)', 'Harga terjangkau (3)', 'Lokasi bulan madu (2)', 'Masuk Gratis (2)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)', 'Tempat yang Belum Populer (1)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g1791618-Tejakula_Buleleng_Regency_Bali-Hotels.html,1652893,https://www.tripadvisor.co.id/Flights-g1791618-Tejakula_Buleleng_Regency_Bali-Cheap_Discount_Airfares.html,1290200,3650
Indonesia,Purwakarta,"Jawa Barat, Indonesia","['Pemandangan & Tengara (11)', 'Wisata Alam & Taman (11)', 'Tur (4)', 'Aktivitas Luar Ruangan (3)', 'Taman Air & Taman Hiburan (2)', 'Tempat Belanja (1)', 'Museum (1)', 'Transportasi (1)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)', 'Masuk Gratis (1)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g1823197-Purwakarta_West_Java_Java-Hotels.html,478280,https://www.tripadvisor.co.id/Flights-g1823197-Purwakarta_West_Java_Java-Cheap_Discount_Airfares.html,0,1371
Indonesia,Mangsit,"Senggigi, Indonesia","['Spa & Kebugaran (2)', 'Cocok untuk Pasangan (2)', 'Bagus Saat Hujan (2)']",https://www.tripadvisor.co.id/Hotels-g2708413-Mangsit_Senggigi_Lombok_West_Nusa_Tenggara-Hotels.html,1091836,https://www.tripadvisor.co.id/Flights-g2708413-Mangsit_Senggigi_Lombok_West_Nusa_Tenggara-Cheap_Discount_Airfares.html,1781000,11059
Indonesia,Mambal,"Ubud, Indonesia","['Tempat Belanja (1)', 'Spa & Kebugaran (1)', 'Tur (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Pasangan (3)', 'Lokasi bulan madu (1)', 'Masuk Gratis (1)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g4061795-Mambal_Ubud_Gianyar_Regency_Bali-Hotels.html,2976749,https://www.tripadvisor.co.id/Flights-g4061795-Mambal_Ubud_Gianyar_Regency_Bali-Cheap_Discount_Airfares.html,1300650,2111
Indonesia,Kepulauan Anambas,"Riau, Indonesia","['Wisata Alam & Taman (4)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Cocok untuk Kelompok Besar (1)']",https://www.tripadvisor.co.id/Hotels-g3400865-Anambas_Islands_Riau_Islands_Province-Hotels.html,785375,https://www.tripadvisor.co.id/Flights-g3400865-Anambas_Islands_Riau_Islands_Province-Cheap_Discount_Airfares.html,1368300,221
Indonesia,Cipanas,"Jawa Barat, Indonesia","['Pemandangan & Tengara (2)', 'Tur (1)']",https://www.tripadvisor.co.id/Hotels-g5970498-Cipanas_West_Java_Java-Hotels.html,642791,https://www.tripadvisor.co.id/Flights-g5970498-Cipanas_West_Java_Java-Cheap_Discount_Airfares.html,363868,610
Indonesia,Ngaglik,"Sleman District, Indonesia",['Spa & Kebugaran (1)'],https://www.tripadvisor.co.id/Hotels-g3916131-Ngaglik_Sleman_District_Yogyakarta_Region_Java-Hotels.html,960338,https://www.tripadvisor.co.id/Flights-g3916131-Ngaglik_Sleman_District_Yogyakarta_Region_Java-Cheap_Discount_Airfares.html,2875300,4685
Indonesia,Temanggung,"Jawa Tengah, Indonesia","['Pemandangan & Tengara (6)', 'Wisata Alam & Taman (4)', 'Makanan & Minuman (1)', 'Tur (1)', 'Taman Air & Taman Hiburan (1)', 'Hiburan & Permainan (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g3576942-Temanggung_Central_Java_Java-Hotels.html,163636,https://www.tripadvisor.co.id/Flights-g3576942-Temanggung_Central_Java_Java-Cheap_Discount_Airfares.html,1121048,223
Indonesia,Keramas,"Blahbatuh, Indonesia","['Aktivitas Luar Ruangan (4)', 'Tur (3)', 'Makanan & Minuman (2)', 'Pemandangan & Tengara (2)', 'Spa & Kebugaran (1)', 'Kursus & Sanggar (1)', 'Hiburan & Permainan (1)', 'Wisata Alam & Taman (1)', 'Transportasi (1)', 'Cocok untuk Pasangan (3)', 'Harga terjangkau (3)', 'Bagus Saat Hujan (2)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)']",https://www.tripadvisor.co.id/Hotels-g3591831-Keramas_Blahbatuh_Gianyar_Regency_Bali-Hotels.html,3201186,https://www.tripadvisor.co.id/Flights-g3591831-Keramas_Blahbatuh_Gianyar_Regency_Bali-Cheap_Discount_Airfares.html,1340775,2192
Indonesia,Bondalem,"Tejakula, Indonesia","['Tur (3)', 'Tur dengan Perahu & Olahraga Air (3)', 'Aktivitas Luar Ruangan (3)', 'Pemandangan & Tengara (1)']",https://www.tripadvisor.co.id/Hotels-g1567365-Bondalem_Tejakula_Buleleng_Regency_Bali-Hotels.html,952320,https://www.tripadvisor.co.id/Flights-g1567365-Bondalem_Tejakula_Buleleng_Regency_Bali-Cheap_Discount_Airfares.html,1300650,716
Indonesia,Bengkulu,"Provinsi Bengkulu, Indonesia","['Wisata Alam & Taman (12)', 'Aktivitas Luar Ruangan (10)', 'Pemandangan & Tengara (6)', 'Tur (2)', 'Museum (2)', 'Tempat Belanja (1)', 'Transportasi (1)', 'Acara (1)', 'Harga terjangkau (5)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Pasangan (1)', 'Cocok untuk Kelompok Besar (1)', 'Masuk Gratis (1)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g1472388-Bengkulu_Bengkulu_Province_Sumatra-Hotels.html,254545,https://www.tripadvisor.co.id/Flights-g1472388-Bengkulu_Bengkulu_Province_Sumatra-Cheap_Discount_Airfares.html,977348,1713
Indonesia,Gili Gede,"Kepulauan Gili, Indonesia","['Tur (4)', 'Tur dengan Perahu & Olahraga Air (4)', 'Aktivitas Luar Ruangan (4)', 'Transportasi (1)', 'Cocok untuk Pasangan (1)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g8707649-Gili_Gede_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara-Hotels.html,495868,https://www.tripadvisor.co.id/Flights-g8707649-Gili_Gede_Gili_Islands_Pemenang_Lombok_West_Nusa_Tenggara-Cheap_Discount_Airfares.html,1185895,872
Indonesia,Baturaden,"Jawa Tengah, Indonesia","['Wisata Alam & Taman (4)', 'Tur (1)', 'Pemandangan & Tengara (1)', 'Aktivitas Luar Ruangan (1)', 'Cocok untuk Anak-Anak (1)']",https://www.tripadvisor.co.id/Hotels-g1062752-Baturaden_Central_Java_Java-Hotels.html,128659,https://www.tripadvisor.co.id/Flights-g1062752-Baturaden_Central_Java_Java-Cheap_Discount_Airfares.html,1121048,153
Indonesia,Bandar Neira,"Kepulauan Maluku, Indonesia","['Pemandangan & Tengara (5)', 'Tur (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Aktivitas Luar Ruangan (2)', 'Museum (1)', 'Wisata Alam & Taman (1)', 'Harga terjangkau (3)', 'Cocok untuk Pasangan (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Masuk Gratis (2)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g2444699-Banda_Neira_Maluku_Islands-Hotels.html,270000,https://www.tripadvisor.co.id/Flights-g2444699-Banda_Neira_Maluku_Islands-Cheap_Discount_Airfares.html,3616700,721
Indonesia,Kebumen,"Jawa Tengah, Indonesia","['Wisata Alam & Taman (15)', 'Aktivitas Luar Ruangan (8)', 'Pemandangan & Tengara (4)', 'Tur (1)', 'Kebun Binatang & Akuarium (1)', 'Cocok untuk Anak-Anak (5)', 'Harga terjangkau (2)', 'Masuk Gratis (1)']",https://www.tripadvisor.co.id/Hotels-g3576937-Kebumen_Central_Java_Java-Hotels.html,106313,https://www.tripadvisor.co.id/Flights-g3576937-Kebumen_Central_Java_Java-Cheap_Discount_Airfares.html,1121048,514
Indonesia,Kepulauan Bangka Belitung,"Sumatra, Indonesia","['Aktivitas Luar Ruangan (77)', 'Wisata Alam & Taman (76)', 'Pemandangan & Tengara (42)', 'Tur (31)', 'Tur dengan Perahu & Olahraga Air (13)', 'Museum (6)', 'Transportasi (6)', 'Tempat Belanja (5)', 'Makanan & Minuman (3)', 'Spa & Kebugaran (2)', 'Hiburan malam (1)', 'Harga terjangkau (25)', 'Cocok untuk Anak-Anak (24)', 'Masuk Gratis (22)', 'Cocok untuk Kelompok Besar (19)', 'Cocok untuk Pasangan (9)', 'Lokasi bulan madu (9)', 'Tempat yang Belum Populer (9)', 'Bagus Saat Hujan (3)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g2301790-Bangka_Belitung_Islands_Sumatra-Hotels.html,500000,https://www.tripadvisor.co.id/Flights-g2301790-Bangka_Belitung_Islands_Sumatra-Cheap_Discount_Airfares.html,1152300,13105
Indonesia,Sumatera Utara,"Sumatra, Indonesia","['Aktivitas Luar Ruangan (202)', 'Tur (196)', 'Wisata Alam & Taman (73)', 'Pemandangan & Tengara (51)', 'Tur dengan Perahu & Olahraga Air (39)', 'Transportasi (37)', 'Tempat Belanja (31)', 'Spa & Kebugaran (20)', 'Hiburan malam (16)', 'Museum (16)', 'Makanan & Minuman (14)', 'Kursus & Sanggar (9)', 'Hiburan & Permainan (9)', 'Taman Air & Taman Hiburan (6)', 'Kebun Binatang & Akuarium (3)', '', '', 'Lihat semua', 'Harga terjangkau (71)', 'Cocok untuk Kelompok Besar (66)', 'Cocok untuk Anak-Anak (58)', 'Cocok untuk Pasangan (38)', 'Cocok untuk Penggemar Aktivitas Ekstrem (38)', 'Berjiwa petualang (37)', 'Masuk Gratis (27)', 'Bagus Saat Hujan (18)', 'Lokasi bulan madu (12)', 'Tempat yang Belum Populer (11)']",https://www.tripadvisor.co.id/Hotels-g2301775-North_Sumatra_Sumatra-Hotels.html,1457764,https://www.tripadvisor.co.id/Flights-g2301775-North_Sumatra_Sumatra-Cheap_Discount_Airfares.html,1358600,56180
Indonesia,Kudus,"Jawa Tengah, Indonesia","['Pemandangan & Tengara (6)', 'Museum (2)', 'Harga terjangkau (2)', 'Cocok untuk Anak-Anak (1)', 'Masuk Gratis (1)']",https://www.tripadvisor.co.id/Hotels-g1966182-Kudus_Central_Java_Java-Hotels.html,244155,https://www.tripadvisor.co.id/Flights-g1966182-Kudus_Central_Java_Java-Cheap_Discount_Airfares.html,1121048,795
Indonesia,Mamuju,"Sulawesi Barat, Indonesia","['Wisata Alam & Taman (2)', 'Pemandangan & Tengara (1)']",https://www.tripadvisor.co.id/Hotels-g3404989-Mamuju_West_Sulawesi_Sulawesi-Hotels.html,134099,https://www.tripadvisor.co.id/Flights-g3404989-Mamuju_West_Sulawesi_Sulawesi-Cheap_Discount_Airfares.html,4141700,162
Indonesia,Lampung,"Sumatra, Indonesia","['Wisata Alam & Taman (40)', 'Aktivitas Luar Ruangan (22)', 'Pemandangan & Tengara (18)', 'Tur (7)', 'Tempat Belanja (6)', 'Tur dengan Perahu & Olahraga Air (5)', 'Taman Air & Taman Hiburan (4)', 'Transportasi (4)', 'Spa & Kebugaran (2)', 'Museum (1)', 'Hiburan & Permainan (1)', 'Acara (1)', 'Cocok untuk Anak-Anak (16)', 'Harga terjangkau (11)', 'Cocok untuk Kelompok Besar (8)', 'Masuk Gratis (6)', 'Cocok untuk Pasangan (4)', 'Cocok untuk Penggemar Aktivitas Ekstrem (4)', 'Bagus Saat Hujan (3)', 'Lokasi bulan madu (2)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g2301788-Lampung_Sumatra-Hotels.html,330579,https://www.tripadvisor.co.id/Flights-g2301788-Lampung_Sumatra-Cheap_Discount_Airfares.html,1075230,9184
Indonesia,Alor,"Nusa Tenggara Timur, Indonesia","['Aktivitas Luar Ruangan (7)', 'Tur (6)', 'Tur dengan Perahu & Olahraga Air (6)', 'Wisata Alam & Taman (3)', 'Pemandangan & Tengara (1)', 'Kebun Binatang & Akuarium (1)', 'Museum (1)', 'Cocok untuk Kelompok Besar (3)', 'Cocok untuk Pasangan (2)', 'Harga terjangkau (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (2)', 'Masuk Gratis (2)', 'Berjiwa petualang (2)', 'Cocok untuk Anak-Anak (1)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g1600794-Alor_Island_East_Nusa_Tenggara-Hotels.html,469495,https://www.tripadvisor.co.id/Flights-g1600794-Alor_Island_East_Nusa_Tenggara-Cheap_Discount_Airfares.html,6306742,684
Indonesia,Panakkukang,"Makassar, Indonesia",['Tempat Belanja (2)'],https://www.tripadvisor.co.id/Hotels-g3834109-Panakkukang_Makassar_South_Sulawesi_Sulawesi-Hotels.html,291309,https://www.tripadvisor.co.id/Flights-g3834109-Panakkukang_Makassar_South_Sulawesi_Sulawesi-Cheap_Discount_Airfares.html,1411617,658
Indonesia,Bedugul,"Baturiti, Indonesia","['Tur (6)', 'Tempat Belanja (5)', 'Aktivitas Luar Ruangan (3)', 'Pemandangan & Tengara (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Museum (1)', 'Wisata Alam & Taman (1)', 'Cocok untuk Pasangan (4)', 'Masuk Gratis (4)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Kelompok Besar (2)', 'Tempat yang Belum Populer (2)', 'Berjiwa petualang (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Bagus Saat Hujan (1)']",https://www.tripadvisor.co.id/Hotels-g7713260-Bedugul_Baturiti_Bali-Hotels.html,210000,https://www.tripadvisor.co.id/Flights-g7713260-Bedugul_Baturiti_Bali-Cheap_Discount_Airfares.html,1356356,1852
Indonesia,Kerobokan Kelod,"Kuta Utara, Indonesia","['Spa & Kebugaran (14)', 'Tempat Belanja (8)', 'Hiburan malam (7)', 'Aktivitas Luar Ruangan (6)', 'Tur (4)', 'Kursus & Sanggar (3)', 'Makanan & Minuman (2)', 'Tur dengan Perahu & Olahraga Air (2)', 'Hiburan & Permainan (2)', 'Transportasi (2)', 'Museum (1)', 'Bagus Saat Hujan (7)', 'Cocok untuk Pasangan (3)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (3)', 'Cocok untuk Kelompok Besar (3)', 'Masuk Gratis (1)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g13356179-Kerobokan_Kelod_North_Kuta_Bali-Hotels.html,208434,https://www.tripadvisor.co.id/Flights-g13356179-Kerobokan_Kelod_North_Kuta_Bali-Cheap_Discount_Airfares.html,1359868,10551
Indonesia,Buleleng,"Kabupaten Buleleng, Indonesia","['Tur (108)', 'Aktivitas Luar Ruangan (82)', 'Tur dengan Perahu & Olahraga Air (54)', 'Transportasi (42)', 'Wisata Alam & Taman (19)', 'Spa & Kebugaran (16)', 'Pemandangan & Tengara (16)', 'Makanan & Minuman (12)', 'Kursus & Sanggar (11)', 'Hiburan malam (7)', 'Tempat Belanja (6)', 'Hiburan & Permainan (4)', 'Museum (3)', 'Taman Air & Taman Hiburan (2)', 'Sumber Informasi Wisatawan (1)', 'Cocok untuk Pasangan (52)', 'Harga terjangkau (37)', 'Cocok untuk Anak-Anak (34)', 'Bagus Saat Hujan (24)', 'Cocok untuk Kelompok Besar (21)', 'Lokasi bulan madu (18)', 'Cocok untuk Penggemar Aktivitas Ekstrem (12)', 'Masuk Gratis (9)', 'Tempat yang Belum Populer (8)', 'Berjiwa petualang (7)']",https://www.tripadvisor.co.id/Hotels-g1372806-Buleleng_District_Buleleng_Regency_Bali-Hotels.html,282645,https://www.tripadvisor.co.id/Flights-g1372806-Buleleng_District_Buleleng_Regency_Bali-Cheap_Discount_Airfares.html,1145870,40134
Indonesia,Pekutatan,"Bali, Indonesia","['Wisata Alam & Taman (2)', 'Cocok untuk Pasangan (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Masuk Gratis (1)']",https://www.tripadvisor.co.id/Hotels-g1234719-Pekutatan_Bali-Hotels.html,1233438,https://www.tripadvisor.co.id/Flights-g1234719-Pekutatan_Bali-Cheap_Discount_Airfares.html,1395323,1184
Indonesia,Tulungagung,"Jawa Timur, Indonesia","['Wisata Alam & Taman (24)', 'Aktivitas Luar Ruangan (17)', 'Taman Air & Taman Hiburan (2)', 'Transportasi (1)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (2)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Masuk Gratis (1)']",https://www.tripadvisor.co.id/Hotels-g3207852-Tulungagung_East_Java_Java-Hotels.html,277966,https://www.tripadvisor.co.id/Flights-g3207852-Tulungagung_East_Java_Java-Cheap_Discount_Airfares.html,1373152,813
Indonesia,Maumere,"Flores, Indonesia","['Aktivitas Luar Ruangan (11)', 'Tur (9)', 'Pemandangan & Tengara (5)', 'Wisata Alam & Taman (5)', 'Tur dengan Perahu & Olahraga Air (3)', 'Tempat Belanja (1)', 'Kursus & Sanggar (1)', 'Museum (1)', 'Konser & Pertunjukan (1)', 'Transportasi (1)', 'Cocok untuk Pasangan (6)', 'Cocok untuk Kelompok Besar (4)', 'Harga terjangkau (3)', 'Cocok untuk Anak-Anak (3)', 'Masuk Gratis (3)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g676343-Maumere_Flores_East_Nusa_Tenggara-Hotels.html,156477,https://www.tripadvisor.co.id/Flights-g676343-Maumere_Flores_East_Nusa_Tenggara-Cheap_Discount_Airfares.html,4503107,1754
Indonesia,Tomohon,"Sulawesi Utara, Indonesia","['Wisata Alam & Taman (8)', 'Pemandangan & Tengara (6)', 'Aktivitas Luar Ruangan (2)', 'Tur (1)', 'Harga terjangkau (6)', 'Masuk Gratis (4)', 'Cocok untuk Anak-Anak (3)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Tempat yang Belum Populer (1)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g680013-Tomohon_North_Sulawesi_Sulawesi-Hotels.html,215702,https://www.tripadvisor.co.id/Flights-g680013-Tomohon_North_Sulawesi_Sulawesi-Cheap_Discount_Airfares.html,2161400,1627
Indonesia,Pulau Moyo,"Nusa Tenggara Barat, Indonesia","['Tur (3)', 'Tur dengan Perahu & Olahraga Air (3)', 'Aktivitas Luar Ruangan (3)', 'Wisata Alam & Taman (1)', 'Harga terjangkau (2)', 'Cocok untuk Kelompok Besar (2)', 'Cocok untuk Pasangan (1)', 'Lokasi bulan madu (1)', 'Cocok untuk Penggemar Aktivitas Ekstrem (1)', 'Berjiwa petualang (1)']",https://www.tripadvisor.co.id/Hotels-g1820453-Moyo_Island_West_Nusa_Tenggara-Hotels.html,181818,https://www.tripadvisor.co.id/Flights-g1820453-Moyo_Island_West_Nusa_Tenggara-Cheap_Discount_Airfares.html,1290915,301
Indonesia,Jombang,"Jawa Timur, Indonesia","['Pemandangan & Tengara (10)', 'Wisata Alam & Taman (5)', 'Tempat Belanja (2)', 'Taman Air & Taman Hiburan (2)', 'Tur (1)', 'Hiburan & Permainan (1)', 'Aktivitas Luar Ruangan (1)']",https://www.tripadvisor.co.id/Hotels-g3561625-Jombang_East_Java_Java-Hotels.html,193338,https://www.tripadvisor.co.id/Flights-g3561625-Jombang_East_Java_Java-Cheap_Discount_Airfares.html,1373152,355
Indonesia,Waisai,"Raja Ampat, Indonesia","['Aktivitas Luar Ruangan (8)', 'Tur (6)', 'Tur dengan Perahu & Olahraga Air (4)', 'Wisata Alam & Taman (4)', 'Pemandangan & Tengara (1)', 'Transportasi (1)', 'Harga terjangkau (1)', 'Cocok untuk Anak-Anak (1)', 'Lokasi bulan madu (1)', 'Masuk Gratis (1)']",https://www.tripadvisor.co.id/Hotels-g3632533-Waisai_Raja_Ampat_West_Papua-Hotels.html,3622546,https://www.tripadvisor.co.id/Flights-g3632533-Waisai_Raja_Ampat_West_Papua-Cheap_Discount_Airfares.html,4339113,329
Indonesia,Pulau Simeulue,"Aceh, Indonesia","['Pemandangan & Tengara (3)', 'Wisata Alam & Taman (3)', 'Aktivitas Luar Ruangan (2)']",https://www.tripadvisor.co.id/Hotels-g3648972-Pulau_Simeulue_Aceh_Sumatra-Hotels.html,1192206,https://www.tripadvisor.co.id/Flights-g3648972-Pulau_Simeulue_Aceh_Sumatra-Cheap_Discount_Airfares.html,3048287,369
